Continent,Region,BU,Site,Site-Store,Default Bin,APN,Part Class,Part Description,Part Criticality,Price per Unit,Inventory Units,UOM,Min Level,Max Level,Inventory Status,Total Inventory Units Above Max,Inventory Value ($),#Parts installed,#Equipments,Min Equipment Criticality,Preferred Supplier Name,Preferred Supplier Reference,Preferred Manufacturer,Preferred Manufacturer Part Number
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A01-C-05,1071604,ROLLER,ROLLER,01 HIGH,26.93,6,EA,3,4,Above Max,2,161.58,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A01-C-07,10048879,ROLLER,ROLLER,01 HIGH,17.916073,4,EA,1,3,Above Max,1,71.664292,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A01-C-08,3067584,ROLLER,ROLLER,01 HIGH,18.18,4,EA,1,2,Above Max,2,72.72,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A01-C-09,1117343,ROLLER,ROLLER,01 HIGH,15.41,4,EA,2,3,Above Max,1,61.64,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A01-C-10,86552Z,ROLLER,ROLLER,01 HIGH,14.04,4,EA,1,3,Above Max,1,56.16,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A01-C-12,3211316,GUARD,GUARD,02 MED,19.59,29,EA,2,3,Above Max,26,568.11,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A01-C-16,3211304,GUARD,GUARD,02 MED,17.52,25,EA,2,3,Above Max,22,438,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A01-D-04,3067699,WIRE,WIRE,03 LOW,4.28,4,EA,1,2,Above Max,2,17.12,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A01-D-05,3211322,GUARD,GUARD,02 MED,10.26,72,EA,2,3,Above Max,69,738.72,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A01-D-06,3211303,GUARD,GUARD,02 MED,11.17,103,EA,2,3,Above Max,100,1150.51,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A02-G-01,3211325,GUARD,GUARD,02 MED,26.29,22,EA,2,3,Above Max,19,578.38,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A02-H-04,3211312,GUARD,GUARD,02 MED,13.06,15,EA,2,3,Above Max,12,195.9,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A02-I-01,3067652,BUTTON,BUTTON,02 MED,210.11,5,EA,1,2,Above Max,3,1050.55,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A02-I-04,1059197,GRIPPER,GRIPPER,03 LOW,335.23,4,EA,1,3,Above Max,1,1340.92,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A06-A-02,1064015,CABLE,CABLE,02 MED,835.8,3,EA,1,2,Above Max,1,2507.4,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A06-A-04,1063984,ROLLER,ROLLER,03 LOW,4.44,10,EA,2,3,Above Max,7,44.4,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A06-B-04,86624Z,CORD,CORD,02 MED,38.892727,21,EA,2,4,Above Max,17,816.747267,114,114,1,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A06-C-07,86595Z,CASTER,CASTER,02 MED,10.3,24,EA,2,3,Above Max,21,247.2,460,115,1,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A06-C-08,1064011,SPOOL,SPOOL,03 LOW,6.27,10,EA,1,3,Above Max,7,62.7,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A06-D-04,1064002,CABLE,CABLE,03 LOW,4.83,10,EA,1,3,Above Max,7,48.3,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A06-D-06,1064010,HANDLE,HANDLE,03 LOW,9.24,4,EA,2,3,Above Max,1,36.96,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A06-D-07,58540,CABLE,CABLE,03 LOW,26.135,4,EA,1,2,Above Max,2,104.54,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A06-D-11,86627Z,CONNECT,CONNECT,02 MED,54.15,32,EA,2,4,Above Max,28,1732.8,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A06-E-05,1003084Z,CABLE,CABLE,02 MED,54.33,3,EA,1,2,Above Max,1,162.99,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A06-F-11,1061372,FASTENER,FASTENER,03 LOW,4.17,7,EA,2,3,Above Max,4,29.19,690,115,1,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A06-F-13,1061369,WASHER,WASHER,03 LOW,1.1,6,EA,2,4,Above Max,2,6.6,690,115,1,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A06-F-14,3223859,ADAPTER,ADAPTER,02 MED,35.86,8,EA,2,4,Above Max,4,286.88,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A06-G-07,1061374,SCREW,SCREW,03 LOW,1.02,7,EA,2,3,Above Max,4,7.14,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A06-G-08,1071553,PLATE,PLATE,03 LOW,8.016667,4,EA,2,3,Above Max,1,32.066668,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,*,1069771,ROLLER,ROLLER,02 MED,137.808889,18,EA,5,10,Above Max,8,2480.560002,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,*,3246521,LIGHT,LIGHT,02 MED,225.96,6,EA,2,4,Above Max,2,1355.76,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-A-01,3041568,CASTER,CASTER,02 MED,16.75,3,EA,1,2,Above Max,1,50.25,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-A-03,10049167,CONTROL,CONTROL,02 MED,1092.146667,3,EA,1,2,Above Max,1,3276.440001,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-A-05,10049139,CONTROL,CONTROL,02 MED,829.493333,3,EA,1,2,Above Max,1,2488.479999,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-B-01,1072155,MODULE,MODULE,03 LOW,4420.850333,3,EA,1,2,Above Max,1,13262.551,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-B-04,3067652,BUTTON,BUTTON,02 MED,210.11,4,EA,2,3,Above Max,1,840.44,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-B-05,3040645,HORN,HORN,02 MED,523.351429,3,EA,1,2,Above Max,1,1570.054287,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-C-03,1117682,LIGHT,LIGHT,02 MED,69.506667,3,EA,1,2,Above Max,1,208.520001,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-C-09,3056253,MODULE,MODULE,02 MED,88.726667,3,EA,1,2,Above Max,1,266.180001,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-C-11,3056053,SUPPORT,SUPPORT,02 MED,58.6792,3,EA,1,2,Above Max,1,176.0376,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-C-14,1062920,TOOL,TOOL,02 MED,875.306667,3,EA,1,2,Above Max,1,2625.920001,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-D-06,3056963,ROLLER,ROLLER,02 MED,27.523333,3,EA,1,2,Above Max,1,82.569999,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-D-12,3040731,BEARING,BEARING,01 HIGH,9.27,6,EA,1,4,Above Max,2,55.62,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-E-06,3249156,RECEPT,RECEPT,02 MED,284.495185,6,EA,3,4,Above Max,2,1706.97111,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-E-07,1122426,MODULE,MODULE,02 MED,881.029524,3,EA,1,2,Above Max,1,2643.088572,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-E-09,1071541,CONTROL,CONTROL,02 MED,313.37,3,EA,1,2,Above Max,1,940.11,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-E-11,10049154,SPOOL,SPOOL,02 MED,80.116667,3,EA,1,2,Above Max,1,240.350001,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-F-03,3040627,BREAKER,BREAKER,02 MED,223.65,3,EA,1,2,Above Max,1,670.95,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-F-09,1072173,RELAY,RELAY,02 MED,46.31,3,EA,1,2,Above Max,1,138.93,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-F-18,1115745,LIGHT,LIGHT,02 MED,152.15,3,EA,1,2,Above Max,1,456.45,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-F-20,3241826,CABLE,CABLE,01 HIGH,203.59,4,EA,1,2,Above Max,2,814.36,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A01-G-06,1059197,GRIPPER,GRIPPER,02 MED,54.768,5,EA,3,4,Above Max,1,273.84,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A02-A-06,3128182,CABLE,CABLE,02 MED,563.0682,3,EA,1,2,Above Max,1,1689.2046,3,3,1,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A02-B-01,3040633,SUPPORT,SUPPORT,02 MED,32.37,3,EA,1,2,Above Max,1,97.11,3,3,1,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A02-C-04,10048915,CONNECT,CONNECT,02 MED,225.88,3,EA,1,2,Above Max,1,677.64,3,3,1,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A02-C-08,1003094Z,CONTACT,CONTACT,02 MED,93.886667,3,EA,1,2,Above Max,1,281.660001,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A02-D-06,3040632,RECEPT,RECEPT,02 MED,266.11,3,EA,1,2,Above Max,1,798.33,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A02-E-09,1125793,BREAKER,BREAKER,02 MED,112.4391,3,EA,1,2,Above Max,1,337.3173,3,3,1,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A02-E-10,1122424,MODULE,MODULE,02 MED,699.259048,3,EA,1,2,Above Max,1,2097.777144,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A02-E-11,1071629,CRCTBRKR,CRCTBRKR,03 LOW,118.95,3,EA,1,2,Above Max,1,356.85,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A02-E-13,1072164,BREAKER,BREAKER,02 MED,72.943333,3,EA,1,2,Above Max,1,218.829999,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A02-E-14,11701,CRCTBRKR,CRCTBRKR,02 MED,65.666667,3,EA,1,2,Above Max,1,197.000001,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A02-E-17,3040628,BREAKER,BREAKER,02 MED,182.456667,3,EA,1,2,Above Max,1,547.370001,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A02-F-01,1123750,BREAKER,BREAKER,02 MED,190.029533,3,EA,1,2,Above Max,1,570.088599,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A02-F-03,3056066,RETAINER,RETAINER,03 LOW,80.4092,3,EA,1,2,Above Max,1,241.2276,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A02-F-05,3067680,HOUSING,HOUSING,02 MED,40.55,3,EA,1,2,Above Max,1,121.65,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A02-F-17,3040629,COUPLER,COUPLER,02 MED,104.846167,3,EA,1,2,Above Max,1,314.538501,3,3,1,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A02-F-19,1071514,NUT,NUT,02 MED,0.23,16,EA,2,15,Above Max,1,3.68,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A02-G-11,22081,CONTACT,CONTACT,02 MED,190.029533,3,EA,1,2,Above Max,1,570.088599,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A02-G-13,3249165,MOUNT,MOUNT,02 MED,23.03,3,EA,1,2,Above Max,1,69.09,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A03-B-05,3040642,BELT,BELT,02 MED,1920.53,3,EA,1,2,Above Max,1,5761.59,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A03-C-04,3128132,SHAFT,SHAFT,02 MED,219.57,3,EA,1,2,Above Max,1,658.71,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A03-C-05,3128134,SHAFT,SHAFT,02 MED,184.54,3,EA,1,2,Above Max,1,553.62,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A03-C-07,3040640,KIT,KIT,02 MED,1238.86,3,EA,1,2,Above Max,1,3716.58,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A04-C-22,3056956,ROLLER,ROLLER,02 MED,31.51,7,EA,1,2,Above Max,5,220.57,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A04-D-07,10049156,CASTER,CASTER,02 MED,67.453333,6,EA,2,4,Above Max,2,404.719998,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A04-D-18,3056947,ROLLER,ROLLER,02 MED,36.83,7,EA,1,2,Above Max,5,257.81,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A05-C-03,3041555,MOTOR,MOTOR,01 HIGH,968.9,3,EA,1,2,Above Max,1,2906.7,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A05-C-06,49691,BRUSH,BRUSH,02 MED,3.58,4,EA,2,3,Above Max,1,14.32,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A05-C-06,86596Z,MOTOR,MOTOR,01 HIGH,389.03,3,EA,1,2,Above Max,1,1167.09,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A05-D-01,3040721,VFD,VFD,01 HIGH,4170.408333,5,EA,1,4,Above Max,1,20852.04167,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A06-B-01,3040726,HANDLE,HANDLE,02 MED,108.524767,3,EA,1,2,Above Max,1,325.574301,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A06-B-04,3249153,DRIVE,DRIVE,02 MED,524.54,4,EA,1,2,Above Max,2,2098.16,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A06-D-02,10048983,CABLE,CABLE,02 MED,346.14715,101,EA,1,2,Above Max,99,34960.86215,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A06-D-03,76593,SPROCKET,SPROCKET,01 HIGH,335.7339,3,EA,1,2,Above Max,1,1007.2017,27,3,1,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A07-A-01,1117926,HANDLE,HANDLE,02 MED,934.906667,3,EA,1,2,Above Max,1,2804.720001,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A07-B-01,1064453,FILTER,FILTER,02 MED,269.76,3,EA,1,2,Above Max,1,809.28,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A07-B-05,3062275,BELT,BELT,02 MED,289.26,3,EA,1,2,Above Max,1,867.78,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A07-B-06,24628,FAN,FAN,02 MED,332.06,3,EA,1,2,Above Max,1,996.18,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A07-C-01,3040646,ELEC,ELEC,02 MED,484.73,3,EA,1,2,Above Max,1,1454.19,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A07-C-08,3067811,LIGHT,LIGHT,02 MED,377,3,EA,1,2,Above Max,1,1131,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A07-M-02,3067601,CABLE,CABLE,02 MED,23.18,3,EA,1,2,Above Max,1,69.54,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A08-B-02,3040631,PWRSUPLY,PWRSUPLY,02 MED,781.05,3,EA,1,2,Above Max,1,2343.15,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A08-D-04,3056024,SCREEN,SCREEN,02 MED,6080.19,7,EA,1,2,Above Max,5,42561.33,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A08-D-05,1117925,MOUNT,MOUNT,02 MED,210.06,3,EA,1,2,Above Max,1,630.18,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A12-A-01,3012848,PEDAL,PEDAL,03 LOW,8.1,30,EA,10,20,Above Max,10,243,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,A12-A-02,3012851,WHEEL,WHEEL,03 LOW,11.01,30,EA,10,20,Above Max,10,330.3,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,B01-C-04,3067643,BUTTON,BUTTON,02 MED,27.78,6,EA,1,2,Above Max,4,166.68,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,B01-D-09,3249158,PHOTOEYE,PHOTOEYE,01 HIGH,61.3775,4,EA,1,2,Above Max,2,245.51,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,B01-E-03,1060126,BELT,BELT,02 MED,10.4,3,EA,1,2,Above Max,1,31.2,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,B01-E-09,1061368,STUD,STUD,02 MED,1.60625,8,EA,3,4,Above Max,4,12.85,0,0,0,,,,
,CALIFORNIA,,SITE_M,SITE_M-MAIN,B01-F-08,1062476,HINGE,HINGE,02 MED,2.636667,3,EA,1,2,Above Max,1,7.910001,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A01-B-03-C,3128175,BEARING,BEARING,02 MED,3.606667,3,EA,1,2,Above Max,1,10.820001,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A01-H-02-A,3128171,BOLT,BOLT,03 LOW,0.1436,9,EA,1,3,Above Max,6,1.2924,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A01-J-01-C,27719,CONTACT,CONTACT,02 MED,38.8492,3,EA,1,2,Above Max,1,116.5476,1,1,1,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A01-J-04-C,1071587,ORING,ORING,02 MED,3.4,25,EA,1,3,Above Max,22,85,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A01-K-01-B,19744,CRCTBRKR,CRCTBRKR,02 MED,13.67,8,EA,2,3,Above Max,5,109.36,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A01-K-04-A,1070142,LIGHT,LIGHT,02 MED,107.01,7,EA,1,3,Above Max,4,749.07,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A01-L-01-A,3022098,REFLECTR,REFLECTR,02 MED,54.16,4,EA,1,3,Above Max,1,216.64,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A01-L-01-C,1068642,CONNECT,CONNECT,03 LOW,0.25,5,EA,1,3,Above Max,2,1.25,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A01-L-02-A,79631Z,CONNECT,CONNECT,03 LOW,39.078,4,EA,1,3,Above Max,1,156.312,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A02-A-01,1059959,CABLE,CABLE,02 MED,53.66,6,EA,1,3,Above Max,3,321.96,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A02-A-07,10048975,PLC,PLC,01 HIGH,742.854233,3,EA,1,2,Above Max,1,2228.562699,1,1,1,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A02-B-06,1059967,ROLLER,ROLLER,02 MED,35.77,4,EA,1,3,Above Max,1,143.08,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A02-B-07,23904,RELAY,RELAY,01 HIGH,20.317778,3,EA,1,2,Above Max,1,60.953334,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A02-B-10,43200,PWRSUPLY,PWRSUPLY,02 MED,56.7,8,EA,1,3,Above Max,5,453.6,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A02-C-02,41778Z,CABLE,CABLE,01 HIGH,112,4,EA,1,3,Above Max,1,448,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A02-C-03,48664,RELAY,RELAY,03 LOW,173.5842517,4,EA,1,3,Above Max,1,694.3370069,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A02-C-07,43930,BASE,BASE,03 LOW,58.91078583,6,EA,1,3,Above Max,3,353.464715,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A02-C-08,1067615,SPRING,SPRING,01 HIGH,61.82954807,6,EA,1,3,Above Max,3,370.9772884,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A02-C-09,1003064Z,RELAY,RELAY,02 MED,31,4,EA,1,3,Above Max,1,124,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A02-C-12,91454,BUTTON,BUTTON,03 LOW,123.6296502,4,EA,1,3,Above Max,1,494.5186009,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A02-D-07,13490,FUSE,FUSE,01 HIGH,8.37,14,EA,2,3,Above Max,11,117.18,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A02-D-09,19746,CRCTBRKR,CRCTBRKR,02 MED,12.51,5,EA,2,3,Above Max,2,62.55,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A02-D-15,40981,CAP,CAP,01 HIGH,2.83,6,EA,2,3,Above Max,3,16.98,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A03-A-02,23415,BAR,BAR,03 LOW,3.96,10,EA,2,3,Above Max,7,39.6,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A03-A-03,43203,CLAMP,CLAMP,02 MED,4.66,4,EA,1,3,Above Max,1,18.64,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A03-A-10,40542,SPROCKET,SPROCKET,01 HIGH,433.0166,5,EA,1,3,Above Max,2,2165.083,9,1,1,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A03-B-06-B,3040732,BEARING,BEARING,02 MED,23.18,2,EA,0,1,Above Max,1,46.36,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A03-C-03-B,N12399,GUARD,GUARD,02 MED,5.570955571,4,EA,1,2,Above Max,2,22.28382229,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A04-A-02,1115750,LABEL,LABEL,01 HIGH,5.6,15,FT,1,8,Above Max,7,84,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A04-A-03,1059966,ROLLER,ROLLER,02 MED,32.23,3,EA,1,2,Above Max,1,96.69,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A04-A-05,N35120Z,ROLLER,ROLLER,02 MED,23.14,6,EA,2,3,Above Max,3,138.84,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A04-A-06,1059969,ROLLER,ROLLER,02 MED,42.82,4,EA,1,2,Above Max,2,171.28,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A04-A-07,1059968,ROLLER,ROLLER,01 HIGH,51.78,13,EA,1,3,Above Max,10,673.14,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A04-A-08,41814Z,ROLLER,ROLLER,02 MED,169.46,5,EA,1,3,Above Max,2,847.3,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A04-A-09,41813Z,ROLLER,ROLLER,02 MED,159.4,4,EA,1,2,Above Max,2,637.6,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A04-B-10,19952,ROLLER,ROLLER,02 MED,24.76,6,EA,1,3,Above Max,3,148.56,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A04-B-11,3219320,SHAFT,SHAFT,01 HIGH,50.89,3,EA,1,2,Above Max,1,152.67,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A04-B-12,N11401,ROLLER,ROLLER,02 MED,37.73,7,EA,2,3,Above Max,4,264.11,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A04-B-15,N11402,ROLLER,ROLLER,03 LOW,54.23,3,EA,1,2,Above Max,1,162.69,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A04-B-16,41919Z,ROLLER,ROLLER,02 MED,54.52,4,EA,1,3,Above Max,1,218.08,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A04-B-18,1059965,ROLLER,ROLLER,02 MED,37.3,4,EA,2,3,Above Max,1,149.2,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A04-C-01,3040636,SWITCH,SWITCH,01 HIGH,9076.17,3,EA,1,2,Above Max,1,27228.51,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A04-D-06,3012848,PEDAL,PEDAL,03 LOW,8.1,20,EA,2,3,Above Max,17,162,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A04-D-07,3012851,WHEEL,WHEEL,03 LOW,11.01,15,EA,2,3,Above Max,12,165.15,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A05-A-04,3040710,GEARMTR,GEARMTR,01 HIGH,1230.6675,4,EA,1,2,Above Max,2,4922.67,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A05-A-09,3036907,BELT,BELT,01 HIGH,5951.997488,4,EA,1,2,Above Max,2,23807.98995,130,1,1,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A05-D-17,3040688,ROLLER,ROLLER,02 MED,34.79,3,EA,1,2,Above Max,1,104.37,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A06-B-09,1068300,CAMERA,CAMERA,02 MED,7058.82,3,EA,1,2,Above Max,1,21176.46,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A07-B-01-B,N34577Z,CAP,CAP,02 MED,1.68,10,EA,2,3,Above Max,7,16.8,0,0,0,,,,
,CALIFORNIA,,SITE_N,SITE_N-MAIN,A07-B-02-A,3001310,CLIP,CLIP,02 MED,1.67,6,EA,1,2,Above Max,4,10.02,0,0,0,,,,
